race_id,sidecar_path,csv_path,csv_exists,runner_count,status,weather_present,track_condition_present,both_weather_track_present,weather,track_condition,metadata_is_leakage_safe,weather_track_metadata_is_leakage_safe,weather_track_metadata_source,weather_track_metadata_source_url,metadata_captured_at,race_date,race_time,rejected_reasons
Race 2 - GRDN - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0002/Race 2 - GRDN - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0002/Race 2 - GRDN - 2026-06-12.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/the-gardens/2026-06-12/2/tg-the-shorty-hotel-9-15?trial=false,2026-06-12T05:04:01Z,2026-06-12,3:30 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - MURR - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0003/Race 2 - MURR - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0003/Race 2 - MURR - 2026-06-12.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge/2026-06-12/2/sky-racing-straight-stake-pr1-division1?trial=false,2026-06-12T05:04:19Z,2026-06-12,4:00 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - GRDN - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0004/Race 3 - GRDN - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0004/Race 3 - GRDN - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/the-gardens/2026-06-12/3/geoffrey-redden-digital-pix?trial=false,2026-06-12T05:04:14Z,2026-06-12,3:47 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - LADBROKES-Q1-LAKESIDE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0005/Race 3 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0005/Race 3 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-12/3/garrard-s-horse-and-hound?trial=false,2026-06-12T05:04:11Z,2026-06-12,3:44 PM,weather_track_metadata_is_leakage_safe_not_true
Race 4 - GEE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0006/Race 4 - GEE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0006/Race 4 - GEE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/geelong/2026-06-12/4/etu-vic?trial=false,2026-06-12T05:04:17Z,2026-06-12,3:57 PM,weather_track_metadata_is_leakage_safe_not_true
Race 4 - GRDN - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0007/Race 4 - GRDN - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0007/Race 4 - GRDN - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/the-gardens/2026-06-12/4/racing-every-weekend-in-newcastle?trial=false,2026-06-12T05:04:25Z,2026-06-12,4:10 PM,weather_track_metadata_is_leakage_safe_not_true
Race 4 - LADBROKES-Q1-LAKESIDE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0008/Race 4 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0008/Race 4 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-12/4/ladbrokes-big-bets-copy-now?trial=false,2026-06-12T05:04:21Z,2026-06-12,4:07 PM,weather_track_metadata_is_leakage_safe_not_true
Race 5 - GEE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0009/Race 5 - GEE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0009/Race 5 - GEE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/geelong/2026-06-12/5/free-admission-to-all-race-meets?trial=false,2026-06-12T05:04:29Z,2026-06-12,4:17 PM,weather_track_metadata_is_leakage_safe_not_true
Race 5 - GRDN - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0010/Race 5 - GRDN - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0010/Race 5 - GRDN - 2026-06-12.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/the-gardens/2026-06-12/5/the-racecourse-hotel?trial=false,2026-06-12T05:04:36Z,2026-06-12,4:27 PM,weather_track_metadata_is_leakage_safe_not_true
Race 5 - LADBROKES-Q1-LAKESIDE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0011/Race 5 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0011/Race 5 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-12/5/rosewood-veterinary-service?trial=false,2026-06-12T05:04:33Z,2026-06-12,4:24 PM,weather_track_metadata_is_leakage_safe_not_true
Race 6 - GEE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0012/Race 6 - GEE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T150304+1000_daemon_autopilot/eligible_inputs/source_0012/Race 6 - GEE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/geelong/2026-06-12/6/sportsbet-blackbook?trial=false,2026-06-12T05:04:39Z,2026-06-12,4:37 PM,weather_track_metadata_is_leakage_safe_not_true
Race 1 - MURR - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0001/Race 1 - MURR - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0001/Race 1 - MURR - 2026-06-12.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge/2026-06-12/1/fresh-pet-food-co-n-p-straight-stake-pr1-divisio?trial=false,2026-06-12T05:18:10Z,2026-06-12,3:41 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - MURR - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0002/Race 2 - MURR - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0002/Race 2 - MURR - 2026-06-12.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge/2026-06-12/2/sky-racing-straight-stake-pr1-division1?trial=false,2026-06-12T05:18:23Z,2026-06-12,4:00 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - GRDN - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0003/Race 3 - GRDN - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0003/Race 3 - GRDN - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/the-gardens/2026-06-12/3/geoffrey-redden-digital-pix?trial=false,2026-06-12T05:18:17Z,2026-06-12,3:47 PM,weather_track_metadata_is_leakage_safe_not_true
Race 3 - LADBROKES-Q1-LAKESIDE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0004/Race 3 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0004/Race 3 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-12/3/garrard-s-horse-and-hound?trial=false,2026-06-12T05:18:14Z,2026-06-12,3:44 PM,weather_track_metadata_is_leakage_safe_not_true
Race 4 - GEE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0005/Race 4 - GEE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0005/Race 4 - GEE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/geelong/2026-06-12/4/etu-vic?trial=false,2026-06-12T05:18:20Z,2026-06-12,3:57 PM,weather_track_metadata_is_leakage_safe_not_true
Race 4 - GRDN - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0006/Race 4 - GRDN - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0006/Race 4 - GRDN - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/the-gardens/2026-06-12/4/racing-every-weekend-in-newcastle?trial=false,2026-06-12T05:18:29Z,2026-06-12,4:10 PM,weather_track_metadata_is_leakage_safe_not_true
Race 4 - LADBROKES-Q1-LAKESIDE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0007/Race 4 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0007/Race 4 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-12/4/ladbrokes-big-bets-copy-now?trial=false,2026-06-12T05:18:26Z,2026-06-12,4:07 PM,weather_track_metadata_is_leakage_safe_not_true
Race 4 - MURR - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0008/Race 4 - MURR - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0008/Race 4 - MURR - 2026-06-12.csv,True,4,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge/2026-06-12/4/greyhounds-as-pets-mixed-stake-pr1-division1?trial=false,2026-06-12T05:18:48Z,2026-06-12,4:41 PM,weather_track_metadata_is_leakage_safe_not_true
Race 5 - GEE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0009/Race 5 - GEE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0009/Race 5 - GEE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/geelong/2026-06-12/5/free-admission-to-all-race-meets?trial=false,2026-06-12T05:18:33Z,2026-06-12,4:17 PM,weather_track_metadata_is_leakage_safe_not_true
Race 5 - GRDN - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0010/Race 5 - GRDN - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0010/Race 5 - GRDN - 2026-06-12.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/the-gardens/2026-06-12/5/the-racecourse-hotel?trial=false,2026-06-12T05:18:41Z,2026-06-12,4:27 PM,weather_track_metadata_is_leakage_safe_not_true
Race 5 - LADBROKES-Q1-LAKESIDE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0011/Race 5 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0011/Race 5 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-12/5/rosewood-veterinary-service?trial=false,2026-06-12T05:18:37Z,2026-06-12,4:24 PM,weather_track_metadata_is_leakage_safe_not_true
Race 6 - GEE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0012/Race 6 - GEE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0012/Race 6 - GEE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/geelong/2026-06-12/6/sportsbet-blackbook?trial=false,2026-06-12T05:18:45Z,2026-06-12,4:37 PM,weather_track_metadata_is_leakage_safe_not_true
Race 6 - GRDN - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0013/Race 6 - GRDN - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0013/Race 6 - GRDN - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/the-gardens/2026-06-12/6/ladbrokes-quick-multi?trial=false,2026-06-12T05:18:54Z,2026-06-12,4:47 PM,weather_track_metadata_is_leakage_safe_not_true
Race 6 - LADBROKES-Q1-LAKESIDE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0014/Race 6 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0014/Race 6 - LADBROKES-Q1-LAKESIDE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/ladbrokes-q1-lakeside/2026-06-12/6/engineering-by-stp-consultants?trial=false,2026-06-12T05:18:51Z,2026-06-12,4:44 PM,weather_track_metadata_is_leakage_safe_not_true
Race 7 - GEE - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0015/Race 7 - GEE - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T151711+1000_daemon_autopilot/eligible_inputs/source_0015/Race 7 - GEE - 2026-06-12.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/geelong/2026-06-12/7/greyhound-clubs-victoria?trial=false,2026-06-12T05:18:57Z,2026-06-12,4:55 PM,weather_track_metadata_is_leakage_safe_not_true
Race 2 - MURR - 2026-06-12,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T153525+1000_daemon_autopilot/eligible_inputs/source_0001/Race 2 - MURR - 2026-06-12.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/daily_race_ingest_shadow_20260612T153525+1000_daemon_autopilot/eligible_inputs/source_0001/Race 2 - MURR - 2026-06-12.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge/2026-06-12/2/sky-racing-straight-stake-pr1-division1?trial=false,2026-06-12T05:36:29Z,2026-06-12,4:00 PM,weather_track_metadata_is_leakage_safe_not_true
