race_id,race_date,venue,grade,distance,c,winners,udist,minp,maxp,status,reason
CAP_2025-07-06_11,2025-07-06,CAP,M5,366,5,0,5,2,8,FAIL,no_winner
CAP_2025-07-06_12,2025-07-06,CAP,4/5,407,5,0,5,2,7,FAIL,no_winner
CAP_2025-07-06_2,2025-07-06,CAP,M,366,5,0,5,2,8,FAIL,no_winner
CAP_2025-07-06_4,2025-07-06,CAP,6,366,4,1,4,1,8,FAIL,max_out_of_range
CAP_2025-07-06_5,2025-07-06,CAP,4,331,5,0,4,3,7,FAIL,no_winner
CAP_2025-07-06_6,2025-07-06,CAP,5,366,6,1,3,1,5,FAIL,duplicate_positions
CAP_2025-07-06_8,2025-07-06,CAP,5,366,8,1,5,1,6,FAIL,duplicate_positions
CAP_2025-07-06_9,2025-07-06,CAP,P5,366,6,1,5,1,6,FAIL,duplicate_positions
DAR_2025-07-06_1,2025-07-06,DAR,5/M,312,3,1,3,1,6,FAIL,max_out_of_range
DAR_2025-07-06_10,2025-07-06,DAR,5/M,312,4,1,4,1,5,FAIL,max_out_of_range
DAR_2025-07-06_3,2025-07-06,DAR,5,312,5,0,3,2,5,FAIL,no_winner
DAR_2025-07-06_4,2025-07-06,DAR,4/5,383,7,0,4,2,5,FAIL,no_winner
DAR_2025-07-06_5,2025-07-06,DAR,OPEN,312,3,0,2,3,4,FAIL,no_winner
DAR_2025-07-06_6,2025-07-06,DAR,FFA,537,5,1,3,1,3,FAIL,duplicate_positions
DAR_2025-07-06_7,2025-07-06,DAR,OPEN,383,4,1,3,1,5,FAIL,duplicate_positions
DAR_2025-07-06_9,2025-07-06,DAR,3/4,312,4,0,4,2,6,FAIL,no_winner
GRAF_2025-07-06_1,2025-07-06,GRAF,M,350,4,0,4,3,8,FAIL,no_winner
GRAF_2025-07-06_11,2025-07-06,GRAF,5,400,7,0,5,4,8,FAIL,no_winner
GRAF_2025-07-06_12,2025-07-06,GRAF,5,484,5,0,3,4,7,FAIL,no_winner
GRAF_2025-07-06_2,2025-07-06,GRAF,M,350,3,0,3,4,8,FAIL,no_winner
GRAF_2025-07-06_4,2025-07-06,GRAF,M,411,4,0,3,3,8,FAIL,no_winner
GRAF_2025-07-06_5,2025-07-06,GRAF,M,350,4,0,4,3,7,FAIL,no_winner
GRAF_2025-07-06_6,2025-07-06,GRAF,5,350,4,1,4,1,6,FAIL,max_out_of_range
GRAF_2025-07-06_7,2025-07-06,GRAF,5,350,7,1,5,1,8,FAIL,duplicate_positions
GRAF_2025-07-06_8,2025-07-06,GRAF,5,350,7,0,4,2,5,FAIL,no_winner
GRAF_2025-07-06_9,2025-07-06,GRAF,5,411,6,0,4,2,5,FAIL,no_winner
HEA_2025-07-06_10,2025-07-06,HEA,"Tier 3 - Grade 7",435,5,0,3,2,4,FAIL,no_winner
HEA_2025-07-06_11,2025-07-06,HEA,"Mixed 4/5",300,5,1,4,1,8,FAIL,duplicate_positions
HEA_2025-07-06_12,2025-07-06,HEA,"Free For All",400,6,0,5,2,8,FAIL,no_winner
HEA_2025-07-06_2,2025-07-06,HEA,Maiden,300,3,0,3,2,6,FAIL,no_winner
HEA_2025-07-06_3,2025-07-06,HEA,"Grade 5",300,6,0,4,4,8,FAIL,no_winner
HEA_2025-07-06_4,2025-07-06,HEA,"Mixed 6/7",350,5,1,4,1,8,FAIL,duplicate_positions
HEA_2025-07-06_5,2025-07-06,HEA,"Grade 5",350,7,1,6,1,7,FAIL,duplicate_positions
HEA_2025-07-06_6,2025-07-06,HEA,"Grade 5",435,6,1,5,1,5,FAIL,duplicate_positions
HEA_2025-07-06_7,2025-07-06,HEA,"Mixed 4/5",300,5,0,4,2,6,FAIL,no_winner
HEA_2025-07-06_9,2025-07-06,HEA,"S/E Veteran",435,7,1,5,1,6,FAIL,duplicate_positions
MOUNT_2025-07-06_1,2025-07-06,MOUNT,M,305,6,0,3,2,5,FAIL,no_winner
MOUNT_2025-07-06_2,2025-07-06,MOUNT,TG1-4W,512,5,1,4,1,5,FAIL,duplicate_positions
MOUNT_2025-07-06_3,2025-07-06,MOUNT,5,400,5,0,3,2,4,FAIL,no_winner
MOUNT_2025-07-06_5,2025-07-06,MOUNT,"Grade 5",390,7,1,5,1,6,FAIL,duplicate_positions
MOUNT_2025-07-06_7,2025-07-06,MOUNT,4/5,512,5,1,4,1,7,FAIL,duplicate_positions
MOUNT_2025-07-06_8,2025-07-06,MOUNT,"Mixed 6/7",450,6,1,6,1,7,FAIL,max_out_of_range
MOUNT_2025-07-06_9,2025-07-06,MOUNT,5,512,4,0,4,3,8,FAIL,no_winner
MURR_2025-07-06_1,2025-07-06,MURR,6,350,5,1,5,1,8,FAIL,max_out_of_range
MURR_2025-07-06_10,2025-07-06,MURR,6,530,3,1,3,1,4,FAIL,max_out_of_range
MURR_2025-07-06_3,2025-07-06,MURR,I,530,4,0,3,3,7,FAIL,no_winner
MURR_2025-07-06_5,2025-07-06,MURR,OPEN,512,6,0,4,3,8,FAIL,no_winner
MURR_2025-07-06_9,2025-07-06,MURR,5,455,4,1,3,1,5,FAIL,duplicate_positions
RICH_2025-07-06_1,2025-07-06,RICH,M,320,6,1,6,1,7,FAIL,max_out_of_range
RICH_2025-07-06_10,2025-07-06,RICH,5,320,7,0,6,2,7,FAIL,no_winner
RICH_2025-07-06_2,2025-07-06,RICH,5,320,6,0,5,3,8,FAIL,no_winner
RICH_2025-07-06_3,2025-07-06,RICH,5,401,7,0,4,2,6,FAIL,no_winner
RICH_2025-07-06_5,2025-07-06,RICH,5,320,5,0,5,2,8,FAIL,no_winner
RICH_2025-07-06_6,2025-07-06,RICH,5,401,6,1,4,1,7,FAIL,duplicate_positions
RICH_2025-07-06_7,2025-07-06,RICH,5,388,4,1,3,1,3,FAIL,duplicate_positions
RICH_2025-07-06_8,2025-07-06,RICH,4/5,401,6,0,5,2,7,FAIL,no_winner
RICH_2025-07-06_9,2025-07-06,RICH,5,320,6,1,5,1,7,FAIL,duplicate_positions
ROCK_2025-07-06_1,2025-07-06,ROCK,M,407,4,0,2,6,7,FAIL,no_winner
ROCK_2025-07-06_10,2025-07-06,ROCK,4,380,5,1,5,1,8,FAIL,max_out_of_range
ROCK_2025-07-06_2,2025-07-06,ROCK,M,331,4,0,3,3,8,FAIL,no_winner
ROCK_2025-07-06_3,2025-07-06,ROCK,6,366,4,0,4,5,8,FAIL,no_winner
ROCK_2025-07-06_5,2025-07-06,ROCK,5,407,4,1,4,1,7,FAIL,max_out_of_range
ROCK_2025-07-06_6,2025-07-06,ROCK,5,407,5,1,5,1,6,FAIL,max_out_of_range
ROCK_2025-07-06_7,2025-07-06,ROCK,R/W,407,6,1,5,1,7,FAIL,duplicate_positions
ROCK_2025-07-06_8,2025-07-06,ROCK,4,407,4,1,4,1,6,FAIL,max_out_of_range
ROCK_2025-07-06_9,2025-07-06,ROCK,5,407,6,1,5,1,8,FAIL,duplicate_positions
SAL_2025-07-06_1,2025-07-06,SAL,Maiden,435,4,0,3,3,8,FAIL,no_winner
SAL_2025-07-06_10,2025-07-06,SAL,"Grade 5",435,5,1,5,1,7,FAIL,max_out_of_range
SAL_2025-07-06_11,2025-07-06,SAL,"Grade 5",435,5,0,4,2,6,FAIL,no_winner
SAL_2025-07-06_12,2025-07-06,SAL,"Mixed 4/5",400,6,1,6,1,8,FAIL,max_out_of_range
SAL_2025-07-06_2,2025-07-06,SAL,Maiden,435,7,0,5,2,7,FAIL,no_winner
SAL_2025-07-06_3,2025-07-06,SAL,Maiden,510,4,1,4,1,8,FAIL,max_out_of_range
SAL_2025-07-06_4,2025-07-06,SAL,"Mixed 6/7 Final",435,5,1,4,1,6,FAIL,duplicate_positions
SAL_2025-07-06_5,2025-07-06,SAL,"Grade 5",510,6,1,5,1,7,FAIL,duplicate_positions
SAL_2025-07-06_6,2025-07-06,SAL,"Mixed 3/4",400,4,1,3,1,3,FAIL,duplicate_positions
SAL_2025-07-06_8,2025-07-06,SAL,"Restricted Win Heat",400,6,0,3,2,7,FAIL,no_winner
SAL_2025-07-06_9,2025-07-06,SAL,"Tier 3 - Grade 6",435,4,1,4,1,8,FAIL,max_out_of_range
AP_K_2025-07-05_1,2025-07-05,AP_K,M,400,5,0,3,2,4,FAIL,no_winner
AP_K_2025-07-05_10,2025-07-05,AP_K,TG5+W,342,5,0,4,3,6,FAIL,no_winner
AP_K_2025-07-05_2,2025-07-05,AP_K,TG1-4W,342,4,0,2,3,5,FAIL,no_winner
AP_K_2025-07-05_4,2025-07-05,AP_K,TG1-4W,342,4,1,3,1,4,FAIL,duplicate_positions
AP_K_2025-07-05_5,2025-07-05,AP_K,SE,400,5,0,3,3,6,FAIL,no_winner
AP_K_2025-07-05_6,2025-07-05,AP_K,TG1-4W,342,4,0,3,2,5,FAIL,no_winner
AP_K_2025-07-05_7,2025-07-05,AP_K,TG5+W,342,5,1,4,1,4,FAIL,duplicate_positions
AP_K_2025-07-05_8,2025-07-05,AP_K,TG5+W,342,4,1,3,1,3,FAIL,duplicate_positions
CANN_2025-07-05_11,2025-07-05,CANN,NOV,381,5,0,2,2,7,FAIL,no_winner
CANN_2025-07-05_12,2025-07-05,CANN,FFA,715,4,0,4,3,6,FAIL,no_winner
CANN_2025-07-05_2,2025-07-05,CANN,NOV,520,7,1,6,1,7,FAIL,duplicate_positions
CANN_2025-07-05_3,2025-07-05,CANN,5,601,6,0,4,2,5,FAIL,no_winner
CANN_2025-07-05_4,2025-07-05,CANN,5,520,6,0,4,2,6,FAIL,no_winner
CANN_2025-07-05_5,2025-07-05,CANN,NOV,520,8,1,6,1,8,FAIL,duplicate_positions
CANN_2025-07-05_6,2025-07-05,CANN,NOV,520,6,0,3,3,6,FAIL,no_winner
CANN_2025-07-05_7,2025-07-05,CANN,5,520,6,1,5,1,6,FAIL,duplicate_positions
CANN_2025-07-05_9,2025-07-05,CANN,M,381,4,1,3,1,8,FAIL,duplicate_positions
DUB_2025-07-05_1,2025-07-05,DUB,MX,516,4,0,3,4,6,FAIL,no_winner
DUB_2025-07-05_10,2025-07-05,DUB,NG1-4,340,6,1,6,1,8,FAIL,max_out_of_range
DUB_2025-07-05_11,2025-07-05,DUB,5,318,6,0,4,2,8,FAIL,no_winner
DUB_2025-07-05_12,2025-07-05,DUB,5,318,6,0,4,2,8,FAIL,no_winner
DUB_2025-07-05_2,2025-07-05,DUB,M,318,6,0,5,3,7,FAIL,no_winner
DUB_2025-07-05_3,2025-07-05,DUB,M,400,4,0,3,2,4,FAIL,no_winner
DUB_2025-07-05_4,2025-07-05,DUB,5,318,7,0,5,2,7,FAIL,no_winner
DUB_2025-07-05_5,2025-07-05,DUB,5,340,6,0,4,2,8,FAIL,no_winner
DUB_2025-07-05_7,2025-07-05,DUB,M,400,6,1,4,1,8,FAIL,duplicate_positions
DUB_2025-07-05_8,2025-07-05,DUB,5,516,5,0,3,3,6,FAIL,no_winner
DUB_2025-07-05_9,2025-07-05,DUB,NG1-4,400,6,1,4,1,6,FAIL,duplicate_positions
GARD_2025-07-05_1,2025-07-05,GARD,M,515,5,0,4,2,6,FAIL,no_winner
GARD_2025-07-05_10,2025-07-05,GARD,NG1-4,340,5,0,3,2,5,FAIL,no_winner
GARD_2025-07-05_11,2025-07-05,GARD,M3,400,7,1,6,1,8,FAIL,duplicate_positions
GARD_2025-07-05_12,2025-07-05,GARD,5,401,7,1,6,1,8,FAIL,duplicate_positions
GARD_2025-07-05_2,2025-07-05,GARD,M,400,5,0,4,2,8,FAIL,no_winner
GARD_2025-07-05_3,2025-07-05,GARD,5,515,6,0,3,2,5,FAIL,no_winner
GARD_2025-07-05_4,2025-07-05,GARD,5,431,5,1,3,1,4,FAIL,duplicate_positions
GARD_2025-07-05_5,2025-07-05,GARD,5,400,6,1,5,1,6,FAIL,duplicate_positions
GARD_2025-07-05_6,2025-07-05,GARD,5,515,7,1,6,1,8,FAIL,duplicate_positions
GARD_2025-07-05_7,2025-07-05,GARD,M1/M2/M3,400,5,1,4,1,5,FAIL,duplicate_positions
GARD_2025-07-05_8,2025-07-05,GARD,4/5,320,5,0,4,3,6,FAIL,no_winner
MEA_2025-07-05_1,2025-07-05,MEA,M,336,6,1,6,1,8,FAIL,max_out_of_range
MEA_2025-07-05_10,2025-07-05,MEA,"Grade 5",525,6,0,4,3,7,FAIL,no_winner
MEA_2025-07-05_11,2025-07-05,MEA,"Grade 5",510,7,1,6,1,8,FAIL,duplicate_positions
MEA_2025-07-05_12,2025-07-05,MEA,"Grade 5",525,6,0,4,2,7,FAIL,no_winner
MEA_2025-07-05_2,2025-07-05,MEA,"Restricted Win",515,5,1,3,1,3,FAIL,duplicate_positions
MEA_2025-07-05_3,2025-07-05,MEA,"Restricted Win Heat",460,6,0,4,3,8,FAIL,no_winner
MEA_2025-07-05_4,2025-07-05,MEA,"Grade 5",525,8,1,6,1,8,FAIL,duplicate_positions
MEA_2025-07-05_5,2025-07-05,MEA,"Restricted Win Heat",600,7,1,6,1,8,FAIL,duplicate_positions
MEA_2025-07-05_7,2025-07-05,MEA,"Grade 5",500,5,0,4,2,7,FAIL,no_winner
MEA_2025-07-05_8,2025-07-05,MEA,"Free For All",515,5,0,2,2,6,FAIL,no_winner
MEA_2025-07-05_9,2025-07-05,MEA,"Free For All",525,6,0,6,2,8,FAIL,no_winner
SHEP_2025-07-05_1,2025-07-05,SHEP,"Tier 3 - Maiden",425,7,0,5,2,8,FAIL,no_winner
SHEP_2025-07-05_10,2025-07-05,SHEP,"Grade 5 T3",390,6,0,5,4,8,FAIL,no_winner
SHEP_2025-07-05_11,2025-07-05,SHEP,"Grade 5",410,6,0,4,2,7,FAIL,no_winner
SHEP_2025-07-05_12,2025-07-05,SHEP,"Grade 5",400,6,0,3,4,6,FAIL,no_winner
SHEP_2025-07-05_2,2025-07-05,SHEP,"Tier 3 - Grade 7",450,5,0,3,6,8,FAIL,no_winner
SHEP_2025-07-05_3,2025-07-05,SHEP,"Mixed 6/7",460,6,1,4,1,7,FAIL,duplicate_positions
SHEP_2025-07-05_4,2025-07-05,SHEP,"Grade 5 T3",390,5,0,4,2,6,FAIL,no_winner
SHEP_2025-07-05_5,2025-07-05,SHEP,"Grade 5",390,3,0,3,4,7,FAIL,no_winner
SHEP_2025-07-05_7,2025-07-05,SHEP,"Grade 5",460,7,0,5,3,8,FAIL,no_winner
SHEP_2025-07-05_8,2025-07-05,SHEP,"Restricted Win Heat",390,7,0,5,3,8,FAIL,no_winner
SHEP_2025-07-05_9,2025-07-05,SHEP,"Grade 5 T3",400,5,1,4,1,8,FAIL,duplicate_positions
TAR_2025-07-05_1,2025-07-05,TAR,M,400,5,0,4,4,7,FAIL,no_winner
TAR_2025-07-05_11,2025-07-05,TAR,5,300,7,0,5,3,7,FAIL,no_winner
TAR_2025-07-05_2,2025-07-05,TAR,M,336,4,0,3,3,8,FAIL,no_winner
TAR_2025-07-05_3,2025-07-05,TAR,5,300,5,1,4,1,6,FAIL,duplicate_positions
TAR_2025-07-05_4,2025-07-05,TAR,5,300,4,1,3,1,6,FAIL,duplicate_positions
TAR_2025-07-05_5,2025-07-05,TAR,5,300,6,1,5,1,6,FAIL,duplicate_positions
TAR_2025-07-05_6,2025-07-05,TAR,5,300,5,0,4,3,8,FAIL,no_winner
TAR_2025-07-05_7,2025-07-05,TAR,NG1-4,300,5,1,5,1,8,FAIL,max_out_of_range
TAR_2025-07-05_8,2025-07-05,TAR,FFA,300,7,0,4,2,7,FAIL,no_winner
TAR_2025-07-05_9,2025-07-05,TAR,5,300,5,0,4,2,5,FAIL,no_winner
W_PK_2025-07-05_10,2025-07-05,W_PK,M1/M2/M3,365,4,0,2,2,3,FAIL,no_winner
W_PK_2025-07-05_11,2025-07-05,W_PK,4/5,515,6,0,5,3,8,FAIL,no_winner
W_PK_2025-07-05_2,2025-07-05,W_PK,5,365,6,1,4,1,6,FAIL,duplicate_positions
W_PK_2025-07-05_3,2025-07-05,W_PK,4/5,720,5,1,4,1,6,FAIL,duplicate_positions
W_PK_2025-07-05_4,2025-07-05,W_PK,4/5,515,7,1,5,1,5,FAIL,duplicate_positions
W_PK_2025-07-05_6,2025-07-05,W_PK,NG,520,7,1,4,1,4,FAIL,duplicate_positions
W_PK_2025-07-05_8,2025-07-05,W_PK,NG,520,6,0,2,2,3,FAIL,no_winner
W_PK_2025-07-05_9,2025-07-05,W_PK,5,400,6,1,5,1,5,FAIL,duplicate_positions
AP_K_2025-07-04_1,2025-07-04,AP_K,TG1-4W,342,4,1,4,1,6,FAIL,max_out_of_range
AP_K_2025-07-04_10,2025-07-04,AP_K,5/6,730,4,0,3,3,6,FAIL,no_winner
AP_K_2025-07-04_11,2025-07-04,AP_K,6,455,4,0,4,3,7,FAIL,no_winner
AP_K_2025-07-04_12,2025-07-04,AP_K,6,400,5,1,4,1,6,FAIL,duplicate_positions
AP_K_2025-07-04_2,2025-07-04,AP_K,TG1-4W,400,6,0,4,2,8,FAIL,no_winner
AP_K_2025-07-04_4,2025-07-04,AP_K,3/4/5,350,4,1,4,1,7,FAIL,max_out_of_range
AP_K_2025-07-04_5,2025-07-04,AP_K,SE,530,6,1,5,1,7,FAIL,duplicate_positions
AP_K_2025-07-04_6,2025-07-04,AP_K,FFA,531,5,1,5,1,7,FAIL,max_out_of_range
AP_K_2025-07-04_7,2025-07-04,AP_K,5,342,5,0,3,3,5,FAIL,no_winner
AP_K_2025-07-04_8,2025-07-04,AP_K,TG5+W,342,4,0,3,2,8,FAIL,no_winner
BEN_2025-07-04_1,2025-07-04,BEN,Maiden,425,4,0,2,2,5,FAIL,no_winner
BEN_2025-07-04_10,2025-07-04,BEN,"Grade 5",600,8,1,6,1,8,FAIL,duplicate_positions
BEN_2025-07-04_12,2025-07-04,BEN,"Mixed 6/7",450,5,1,4,1,7,FAIL,duplicate_positions
BEN_2025-07-04_2,2025-07-04,BEN,"Grade 7",425,4,0,3,2,8,FAIL,no_winner
BEN_2025-07-04_3,2025-07-04,BEN,"Grade 6",425,3,0,3,2,7,FAIL,no_winner
BEN_2025-07-04_5,2025-07-04,BEN,"Grade 5",410,5,0,4,2,7,FAIL,no_winner
BEN_2025-07-04_6,2025-07-04,BEN,"S/E Heat",425,5,1,3,1,3,FAIL,duplicate_positions
BEN_2025-07-04_7,2025-07-04,BEN,"S/E Heat",425,5,1,3,1,3,FAIL,duplicate_positions
BEN_2025-07-04_8,2025-07-04,BEN,"Mixed 4/5 Heat",660,5,1,3,1,4,FAIL,duplicate_positions
BEN_2025-07-04_9,2025-07-04,BEN,"Mixed 4/5",500,5,0,4,2,6,FAIL,no_winner
GARD_2025-07-04_1,2025-07-04,GARD,M,340,6,0,3,3,6,FAIL,no_winner
GARD_2025-07-04_10,2025-07-04,GARD,5,400,5,1,5,1,8,FAIL,max_out_of_range
GARD_2025-07-04_11,2025-07-04,GARD,5,431,6,0,4,2,7,FAIL,no_winner
GARD_2025-07-04_2,2025-07-04,GARD,4/5,515,5,1,4,1,5,FAIL,duplicate_positions
GARD_2025-07-04_3,2025-07-04,GARD,5,400,6,0,3,2,5,FAIL,no_winner
GARD_2025-07-04_4,2025-07-04,GARD,M1/M2/M3,320,7,0,5,2,7,FAIL,no_winner
GARD_2025-07-04_6,2025-07-04,GARD,5,400,7,1,5,1,7,FAIL,duplicate_positions
GARD_2025-07-04_7,2025-07-04,GARD,5,340,5,1,5,1,8,FAIL,max_out_of_range
GARD_2025-07-04_8,2025-07-04,GARD,5,400,5,0,2,3,8,FAIL,no_winner
GARD_2025-07-04_9,2025-07-04,GARD,5,400,6,1,4,1,8,FAIL,duplicate_positions
GEE_2025-07-04_1,2025-07-04,GEE,Maiden,525,5,0,2,2,3,FAIL,no_winner
GEE_2025-07-04_10,2025-07-04,GEE,"Grade 5 Final",390,6,0,4,3,8,FAIL,no_winner
GEE_2025-07-04_11,2025-07-04,GEE,"Mixed 4/5",400,7,0,5,2,7,FAIL,no_winner
GEE_2025-07-04_12,2025-07-04,GEE,"Grade 5 T3",390,6,0,5,3,8,FAIL,no_winner
GEE_2025-07-04_2,2025-07-04,GEE,Maiden,400,6,0,5,2,8,FAIL,no_winner
GEE_2025-07-04_3,2025-07-04,GEE,"Grade 5",400,7,1,6,1,8,FAIL,duplicate_positions
GEE_2025-07-04_4,2025-07-04,GEE,"Mixed 4/5",410,6,1,4,1,7,FAIL,duplicate_positions
GEE_2025-07-04_7,2025-07-04,GEE,"Grade 5 Heat",450,6,1,5,1,7,FAIL,duplicate_positions
GEE_2025-07-04_8,2025-07-04,GEE,"Restricted Win",715,6,0,4,3,7,FAIL,no_winner
GEE_2025-07-04_9,2025-07-04,GEE,"Tier 3 - Restricted Win",450,6,1,5,1,6,FAIL,duplicate_positions
GOUL_2025-07-04_1,2025-07-04,GOUL,M,320,5,0,4,3,7,FAIL,no_winner
GOUL_2025-07-04_10,2025-07-04,GOUL,5,520,6,1,3,1,5,FAIL,duplicate_positions
GOUL_2025-07-04_11,2025-07-04,GOUL,4/5,440,5,1,5,1,7,FAIL,max_out_of_range
GOUL_2025-07-04_2,2025-07-04,GOUL,M,350,4,0,4,2,7,FAIL,no_winner
GOUL_2025-07-04_3,2025-07-04,GOUL,5,440,4,0,4,5,8,FAIL,no_winner
GOUL_2025-07-04_4,2025-07-04,GOUL,5,350,5,0,4,2,8,FAIL,no_winner
GOUL_2025-07-04_5,2025-07-04,GOUL,5,520,5,1,5,1,6,FAIL,max_out_of_range
GOUL_2025-07-04_6,2025-07-04,GOUL,5,350,8,1,6,1,8,FAIL,duplicate_positions
GOUL_2025-07-04_7,2025-07-04,GOUL,M,520,7,1,6,1,8,FAIL,duplicate_positions
GOUL_2025-07-04_8,2025-07-04,GOUL,NG,520,5,0,5,3,7,FAIL,no_winner
HEA_2025-07-04_1,2025-07-04,HEA,"Tier 3 - Maiden",300,6,0,4,2,7,FAIL,no_winner
HEA_2025-07-04_10,2025-07-04,HEA,"Grade 5",300,5,0,4,5,8,FAIL,no_winner
HEA_2025-07-04_12,2025-07-04,HEA,"Grade 5 T3",300,7,1,6,1,8,FAIL,duplicate_positions
HEA_2025-07-04_2,2025-07-04,HEA,Maiden,400,7,0,4,2,6,FAIL,no_winner
HEA_2025-07-04_3,2025-07-04,HEA,"Tier 3 - Grade 7",400,9,1,6,1,8,FAIL,duplicate_positions
HEA_2025-07-04_5,2025-07-04,HEA,"Grade 5",400,7,0,4,2,8,FAIL,no_winner
HEA_2025-07-04_6,2025-07-04,HEA,"Grade 5 T3",390,6,1,4,1,5,FAIL,duplicate_positions
HEA_2025-07-04_7,2025-07-04,HEA,"Restricted Win",390,7,1,5,1,7,FAIL,duplicate_positions
HEA_2025-07-04_8,2025-07-04,HEA,"Grade 5 T3",350,5,0,3,2,6,FAIL,no_winner
HEA_2025-07-04_9,2025-07-04,HEA,"Tier 3 - Grade 6",425,6,1,4,1,6,FAIL,duplicate_positions
MAND_2025-07-04_1,2025-07-04,MAND,M,488,4,1,4,1,6,FAIL,max_out_of_range
MAND_2025-07-04_2,2025-07-04,MAND,5/6,400,6,0,4,2,8,FAIL,no_winner
MAND_2025-07-04_3,2025-07-04,MAND,6,300,6,1,6,1,8,FAIL,max_out_of_range
MAND_2025-07-04_4,2025-07-04,MAND,5/6,400,5,0,4,4,7,FAIL,no_winner
MAND_2025-07-04_5,2025-07-04,MAND,NOV,488,6,1,5,1,5,FAIL,duplicate_positions
MAND_2025-07-04_7,2025-07-04,MAND,3/4,488,7,0,5,2,8,FAIL,no_winner
MAND_2025-07-04_8,2025-07-04,MAND,4/5,400,7,0,4,2,8,FAIL,no_winner
MAND_2025-07-04_9,2025-07-04,MAND,5,400,5,1,4,1,7,FAIL,duplicate_positions
Q1L_2025-07-04_1,2025-07-04,Q1L,M,366,4,0,3,4,6,FAIL,no_winner
Q1L_2025-07-04_10,2025-07-04,Q1L,5,390,6,0,6,2,7,FAIL,no_winner
Q1L_2025-07-04_11,2025-07-04,Q1L,3/4,331,7,0,4,2,8,FAIL,no_winner
Q1L_2025-07-04_12,2025-07-04,Q1L,M5,390,7,0,5,3,8,FAIL,no_winner
Q1L_2025-07-04_2,2025-07-04,Q1L,M,457,7,0,6,2,8,FAIL,no_winner
Q1L_2025-07-04_4,2025-07-04,Q1L,5,366,5,0,4,2,5,FAIL,no_winner
Q1L_2025-07-04_5,2025-07-04,Q1L,5,457,7,1,4,1,6,FAIL,duplicate_positions
Q1L_2025-07-04_6,2025-07-04,Q1L,5,390,7,1,5,1,8,FAIL,duplicate_positions
Q1L_2025-07-04_7,2025-07-04,Q1L,5,350,7,0,4,2,6,FAIL,no_winner
Q1L_2025-07-04_8,2025-07-04,Q1L,3/4,390,8,1,7,1,7,FAIL,duplicate_positions
RICH_2025-07-04_1,2025-07-04,RICH,M,320,4,0,3,2,8,FAIL,no_winner
RICH_2025-07-04_11,2025-07-04,RICH,5,320,7,0,4,4,8,FAIL,no_winner
RICH_2025-07-04_12,2025-07-04,RICH,M1/M2/M3,401,6,0,5,2,7,FAIL,no_winner
RICH_2025-07-04_2,2025-07-04,RICH,M,401,4,0,3,3,6,FAIL,no_winner
RICH_2025-07-04_4,2025-07-04,RICH,3/4,320,6,1,3,1,5,FAIL,duplicate_positions
RICH_2025-07-04_5,2025-07-04,RICH,5,401,6,1,5,1,5,FAIL,duplicate_positions
RICH_2025-07-04_6,2025-07-04,RICH,5,431,5,1,3,1,7,FAIL,duplicate_positions
RICH_2025-07-04_7,2025-07-04,RICH,5,520,7,0,5,2,8,FAIL,no_winner
RICH_2025-07-04_8,2025-07-04,RICH,5,320,6,0,4,2,7,FAIL,no_winner
RICH_2025-07-04_9,2025-07-04,RICH,5,388,7,1,7,1,8,FAIL,max_out_of_range
WAG_2025-07-04_1,2025-07-04,WAG,M,330,6,0,5,2,8,FAIL,no_winner
WAG_2025-07-04_10,2025-07-04,WAG,4/5,320,6,0,5,2,6,FAIL,no_winner
WAG_2025-07-04_11,2025-07-04,WAG,5,320,4,0,2,3,6,FAIL,no_winner
WAG_2025-07-04_2,2025-07-04,WAG,5,330,5,1,4,1,8,FAIL,duplicate_positions
WAG_2025-07-04_3,2025-07-04,WAG,5,400,6,1,4,1,6,FAIL,duplicate_positions
WAG_2025-07-04_5,2025-07-04,WAG,5,400,6,1,6,1,8,FAIL,max_out_of_range
WAG_2025-07-04_6,2025-07-04,WAG,NG1-4,350,5,0,2,4,5,FAIL,no_winner
WAG_2025-07-04_8,2025-07-04,WAG,5,330,6,1,4,1,6,FAIL,duplicate_positions
WAG_2025-07-04_9,2025-07-04,WAG,5,400,5,0,5,3,7,FAIL,no_winner
WRGL_2025-07-04_10,2025-07-04,WRGL,"Grade 5",460,5,1,4,1,4,FAIL,duplicate_positions
WRGL_2025-07-04_11,2025-07-04,WRGL,"Grade 4",390,6,1,4,1,8,FAIL,duplicate_positions
WRGL_2025-07-04_12,2025-07-04,WRGL,"Grade 5 T3",400,6,1,4,1,6,FAIL,duplicate_positions
WRGL_2025-07-04_2,2025-07-04,WRGL,Maiden,400,5,0,4,3,6,FAIL,no_winner
WRGL_2025-07-04_3,2025-07-04,WRGL,Maiden,400,5,0,4,2,8,FAIL,no_winner
WRGL_2025-07-04_4,2025-07-04,WRGL,"Tier 3 - Maiden",390,6,1,4,1,5,FAIL,duplicate_positions
WRGL_2025-07-04_5,2025-07-04,WRGL,"Mixed 6/7",515,6,1,6,1,8,FAIL,max_out_of_range
WRGL_2025-07-04_6,2025-07-04,WRGL,"Mixed 4/5",510,7,1,5,1,7,FAIL,duplicate_positions
WRGL_2025-07-04_7,2025-07-04,WRGL,"S/E Heat",500,5,0,4,3,6,FAIL,no_winner
WRGL_2025-07-04_9,2025-07-04,WRGL,"Grade 5",400,4,1,3,1,6,FAIL,duplicate_positions
